VideoId,Views,Likes,Comments,Dislikes,TrendingDate,PublishedDate,DifferenceBetweenPublishAndActualDate,IsTrending
jZH3K2KHzfk,2823480,191340,11643,5666,09/16/2020 02:00:00,09/11/2020 13:00:12,4,1
qp2wDzPU0Xg,1315567,37643,21322,2689,09/16/2020 02:00:00,09/11/2020 02:00:10,4,1
8l8cfvk8apU,319017,25718,2292,1597,09/16/2020 02:00:00,09/12/2020 00:15:00,4,1
pb28GKB3E08,2162097,49227,20760,8396,09/16/2020 02:00:00,09/09/2020 22:03:00,6,1
0SYKA00eFWY,1176470,38805,2972,801,09/16/2020 02:00:00,09/11/2020 03:43:19,4,1
_7SAYpHCTpg,4340471,138567,13729,6665,09/16/2020 02:00:00,09/10/2020 17:04:25,5,1
yPZiOnjf3OU,3193450,46106,12037,18018,09/16/2020 02:00:00,09/11/2020 16:00:13,4,1
n9xhJrPXop4,23316424,475563,54922,14892,09/16/2020 02:00:00,09/09/2020 18:18:02,6,1
TwT63p9D5vQ,2029539,54229,17601,4111,09/16/2020 02:00:00,09/10/2020 01:07:57,6,1
kfnc-iARu48,416608,40496,3088,150,09/16/2020 02:00:00,09/11/2020 17:00:16,4,1
wAPlzt2L7wE,5564171,342841,17268,7396,09/16/2020 02:00:00,09/10/2020 18:00:10,5,1
zq0iCh-Eink,462584,29707,2317,507,09/16/2020 02:00:00,09/10/2020 19:00:10,5,1
h2xUMXCvSkU,7586423,240198,9694,2718,09/16/2020 02:00:00,09/10/2020 21:00:23,5,1
KY8E-O7LCog,659624,32297,2063,1102,09/16/2020 02:00:00,09/11/2020 06:00:11,4,1
5tSNiSimWx4,1421363,20756,697,343,09/16/2020 02:00:00,09/10/2020 20:00:01,5,1
7tHFCjS6byM,674727,19891,1584,419,09/16/2020 02:00:00,09/11/2020 01:30:01,5,1
KXD0FaAIbmI,5660962,99810,3104,1420,09/16/2020 02:00:00,09/11/2020 05:30:34,4,1
FOm8LqH5lz8,7846844,443596,20247,11455,09/16/2020 02:00:00,09/10/2020 00:36:46,6,1
lta5go9P-go,5250016,116649,12224,3597,09/16/2020 02:00:00,09/10/2020 20:00:08,5,1
Ql9r8UKIvZs,321855,33688,3072,212,09/16/2020 02:00:00,09/11/2020 14:00:01,4,1
q7u0xsMw3EE,7572497,426276,26595,12559,09/17/2020 02:00:00,09/16/2020 19:00:12,0,1
A-ynOpt2VXw,1438250,26046,8447,1211,09/17/2020 02:00:00,09/16/2020 17:46:45,0,1
yCb7bjuH5As,1051876,13641,1203,996,09/17/2020 02:00:00,09/16/2020 23:35:16,0,1
1O6Qstncpnc,2983615,144483,10770,2692,09/17/2020 02:00:00,09/16/2020 22:17:47,0,1
MH_vjfNPv70,4735560,998168,59823,7045,09/17/2020 02:00:00,09/17/2020 02:48:16,0,1
eW7Twd85m2g,6656216,289299,21495,2974,09/17/2020 02:00:00,09/15/2020 16:00:25,1,1
O0rEsN4tn1Q,555650,9807,832,222,09/17/2020 02:00:00,09/16/2020 20:47:04,0,1
orXAg5dIMa8,742772,180473,13899,704,09/17/2020 02:00:00,09/17/2020 08:00:03,0,1
hT4XeFjh_0U,415963,9111,2672,392,09/17/2020 02:00:00,09/16/2020 22:57:25,0,1
2L8yMpBfguA,182588,28160,1960,109,09/17/2020 02:00:00,09/16/2020 20:00:09,0,1
Lowc62lU75Q,346363,8027,1216,384,09/17/2020 02:00:00,09/16/2020 20:25:27,0,1
oXOlvWw8uXs,218853,2218,2803,4994,09/17/2020 02:00:00,09/16/2020 15:28:11,0,1
DXiTt_6RbxQ,1777365,145575,16170,2760,09/17/2020 02:00:00,09/16/2020 22:37:39,0,1
b13xnFp_LJs,12408770,441590,0,40814,09/17/2020 02:00:00,09/15/2020 20:14:08,1,1
AG_ZHi3tuyk,2251723,112828,9595,3071,09/17/2020 02:00:00,09/16/2020 14:59:59,0,1
mYoUV1kzgZM,243503,7387,1405,318,09/17/2020 02:00:00,09/16/2020 19:30:27,0,1
JF7FFx6Pp2Y,228147,6536,484,110,09/17/2020 02:00:00,09/16/2020 21:44:23,0,1
cotyH4N1_Aw,664585,36699,6225,1711,09/17/2020 02:00:00,09/17/2020 01:39:23,0,1
AdKP623K6pA,993649,35530,4500,687,09/17/2020 02:00:00,09/16/2020 17:35:05,0,1
jrVmGew1ztk,2921527,0,18319,0,09/17/2020 02:00:00,09/15/2020 21:59:14,1,1
Zv_H_ichUmM,319856,9128,1997,166,09/17/2020 02:00:00,09/16/2020 21:43:22,0,1
UsWavvfmQA4,146686,2315,706,57,09/17/2020 02:00:00,09/16/2020 19:08:06,0,1
BXPrFMqojWs,945628,44946,4473,602,09/17/2020 02:00:00,09/16/2020 17:00:03,0,1
Z-uTB6raZ-c,734247,20973,4738,591,09/17/2020 02:00:00,09/16/2020 18:30:21,0,1
Md8kADJwMQ0,649917,72148,4094,1122,09/17/2020 02:00:00,09/16/2020 18:00:12,0,1
renrasx81sc,198367,3674,563,134,09/17/2020 02:00:00,09/16/2020 21:57:41,0,1
32GE1bfxRVo,1325573,72332,9978,1453,09/17/2020 02:00:00,09/16/2020 14:58:04,0,1
X5MUPfuaUok,2252707,11910,6901,26557,09/17/2020 02:00:00,09/15/2020 05:28:15,1,1
R3t78CfkIhc,4041312,237392,20631,2619,09/17/2020 02:00:00,09/16/2020 21:20:18,0,1
wiZ9OvI-uAk,332221,25398,4222,202,09/17/2020 02:00:00,09/16/2020 22:38:02,0,1
v5XMu_o5_9c,330059,22868,1019,383,09/17/2020 02:00:00,09/16/2020 23:00:11,0,1
nZcbGEu1gnQ,1345013,59197,2532,778,09/17/2020 02:00:00,09/16/2020 22:23:35,0,1
LMk1PYowq8M,1289759,21863,2811,1930,09/17/2020 02:00:00,09/15/2020 20:37:17,1,1
LyhOQJ5xwjY,226324,15512,4494,244,09/17/2020 02:00:00,09/16/2020 19:30:01,0,1
WAGlb7u9nqE,1524623,353417,14682,817,09/17/2020 02:00:00,09/16/2020 12:59:55,0,1
21Js_PLWyps,115022,12600,560,214,09/17/2020 02:00:00,09/16/2020 22:30:12,0,1
UTpZxLM8GBg,1370939,26566,3721,3173,09/17/2020 02:00:00,09/15/2020 04:22:28,1,1
7pSqk-XV2QM,565551,52555,3349,346,09/17/2020 02:00:00,09/16/2020 20:17:48,0,1
wM-NcMZhcaA,1026047,117592,8024,510,09/17/2020 02:00:00,09/16/2020 14:55:26,0,1
kRkq1JiOU6M,124543,4867,1969,221,09/17/2020 02:00:00,09/16/2020 23:50:46,0,1
2cCI3EE3KMM,512592,38366,4264,381,09/17/2020 02:00:00,09/15/2020 23:09:30,1,1
AWL5BdkTRJM,113473,12538,1363,285,09/17/2020 02:00:00,09/17/2020 01:49:47,0,1
bY6si6F4eMw,326818,43201,4944,316,09/17/2020 02:00:00,09/16/2020 05:03:32,0,1
g3ZPUUQoYo8,3536282,143982,13405,6168,09/17/2020 02:00:00,09/14/2020 22:00:10,2,1
YH9Nwa0RvO8,3551641,368561,27530,12472,09/17/2020 02:00:00,09/14/2020 21:38:54,2,1
83yXCMHGr9A,260529,35415,6500,316,09/17/2020 02:00:00,09/16/2020 18:11:15,0,1
k2e9838HxQ4,680846,57228,3063,937,09/17/2020 02:00:00,09/15/2020 22:44:03,1,1
aCJ1SZgGy-c,230456,15859,1247,240,09/17/2020 02:00:00,09/15/2020 19:00:10,1,1
dPzL1SW0ceI,343357,17609,1420,955,09/17/2020 02:00:00,09/16/2020 04:32:57,0,1
Q5aQqWBEI3E,431610,9879,1283,410,09/17/2020 02:00:00,09/15/2020 23:12:19,1,1
j5YZHlzAyxo,678268,41327,13041,1069,09/17/2020 02:00:00,09/15/2020 18:47:07,1,1
tLlLAxsEF9A,126344,3233,1328,163,09/17/2020 02:00:00,09/16/2020 02:30:02,0,1
dIdNOzVIPCI,1026795,70673,2562,187,09/17/2020 02:00:00,09/15/2020 15:54:06,1,1
EseMm_vP8Qc,168584,3166,681,224,09/17/2020 02:00:00,09/16/2020 00:38:33,1,1
jeaTEp4mATk,113777,5896,1299,451,09/17/2020 02:00:00,09/16/2020 02:56:56,0,1
3bKwtJT769g,4636695,271841,21308,16712,09/17/2020 02:00:00,09/14/2020 01:35:32,3,1
EBcr8HVThzg,1165414,50270,5365,1154,09/17/2020 02:00:00,09/15/2020 19:00:05,1,1
wOg0TY1jG3w,3406076,135980,17235,4421,09/17/2020 02:00:00,09/14/2020 06:00:10,2,1
6m4iyob9RrQ,768454,36391,3283,1155,09/17/2020 02:00:00,09/15/2020 02:30:12,1,1
TCfaCrf-H3g,139337,3586,1660,238,09/17/2020 02:00:00,09/16/2020 02:43:09,0,1
xi3pD0i_gbk,217571,19133,1400,322,09/17/2020 02:00:00,09/16/2020 00:00:11,1,1
qm15_PmZpWI,2109816,20307,4803,844,09/17/2020 02:00:00,09/16/2020 03:34:44,0,1
8zpwYU_CQPw,414846,32524,0,655,09/17/2020 02:00:00,09/15/2020 23:29:39,1,1
t0huuAGRFUw,204743,3688,1150,228,09/17/2020 02:00:00,09/15/2020 22:09:51,1,1
5ngNuuPpmj8,1161125,0,0,0,09/17/2020 02:00:00,09/14/2020 21:54:46,2,1
ndqjxhi7uZs,2405994,98340,5130,827,09/17/2020 02:00:00,09/15/2020 15:05:08,1,1
AiMmaZryf8Y,860270,5589,725,311,09/17/2020 02:00:00,09/15/2020 02:15:10,1,1
X-uJtV8ScYk,23747582,1872993,530772,20392,09/17/2020 02:00:00,09/14/2020 10:59:57,2,1
fNVa1qMbF9Y,547254,26984,1810,541,09/17/2020 02:00:00,09/15/2020 16:30:02,1,1
tXJo6ysmyDc,1757717,137570,9007,814,09/17/2020 02:00:00,09/14/2020 20:51:03,2,1
x4eHK6KWobA,6164491,141620,20708,5017,09/17/2020 02:00:00,09/14/2020 16:33:21,2,1
8k77wZl5g_M,130268,10127,1778,170,09/17/2020 02:00:00,09/16/2020 05:34:24,0,1
VMTdbd9NhJ8,783304,97556,3528,307,09/17/2020 02:00:00,09/15/2020 01:46:24,2,1
bkqJg3xDkmQ,571324,30072,3102,2247,09/17/2020 02:00:00,09/15/2020 00:00:54,2,1
XzENqDCPX6U,494798,57441,4156,328,09/17/2020 02:00:00,09/14/2020 23:46:33,2,1
f2VmOqjV_7Q,1178831,74896,8127,827,09/17/2020 02:00:00,09/14/2020 17:00:11,2,1
cPxOPgW71c4,632378,33544,2121,466,09/17/2020 02:00:00,09/14/2020 07:40:41,2,1
cbIKEvhU5pw,128166,3741,1086,282,09/17/2020 02:00:00,09/15/2020 21:45:11,1,1
TEF49hVvDy4,2454765,150276,10363,2330,09/17/2020 02:00:00,09/14/2020 15:20:44,2,1
NaH6ILTKIdM,1357473,36102,3390,1491,09/17/2020 02:00:00,09/15/2020 03:04:27,1,1
TYUf6r68CPg,1293759,9897,2332,1152,09/17/2020 02:00:00,09/13/2020 23:38:16,3,1
FxRCyFSq1nI,3017757,236737,31021,4063,09/17/2020 02:00:00,09/13/2020 18:00:58,3,1
t16JsuiHMZs,472400,51333,9450,369,09/17/2020 02:00:00,09/14/2020 19:14:20,2,1
VvTjy1lwhxQ,222570,8444,958,667,09/17/2020 02:00:00,09/14/2020 19:59:47,2,1
b62UaQGlUPU,507432,31778,2532,678,09/17/2020 02:00:00,09/14/2020 20:07:59,2,1
CNLsgd_NzWk,652005,22792,4779,704,09/17/2020 02:00:00,09/14/2020 17:00:02,2,1
kgEgOi32CE0,6814922,281292,19174,5134,09/17/2020 02:00:00,09/14/2020 14:59:01,2,1
j8XQ0q1ksVM,1576953,19228,3624,673,09/17/2020 02:00:00,09/15/2020 04:21:16,1,1
rExIfMIDTRU,641456,26619,2131,346,09/17/2020 02:00:00,09/14/2020 20:02:42,2,1
F_qW4_b4RhY,1082695,67089,6794,1377,09/17/2020 02:00:00,09/14/2020 06:30:01,2,1
BFpnu1pw_nA,879843,46888,2046,478,09/17/2020 02:00:00,09/14/2020 19:22:05,2,1
fVRhndC9NFg,1481704,17035,2801,727,09/17/2020 02:00:00,09/15/2020 07:41:00,1,1
lGITudIVBE8,1820659,173241,16986,1788,09/17/2020 02:00:00,09/13/2020 23:30:10,3,1
130L5QTh86I,245386,17982,1167,230,09/17/2020 02:00:00,09/15/2020 00:00:00,2,1
_-WM2akp-6Q,265319,10842,477,38,09/17/2020 02:00:00,09/14/2020 20:41:07,2,1
HjaK0zmDroc,845825,50314,2803,518,09/17/2020 02:00:00,09/14/2020 17:00:08,2,1
EeaOTDREskE,592051,18515,3581,586,09/17/2020 02:00:00,09/14/2020 04:38:51,2,1
p_jlh4w_pgc,234364,13467,1112,755,09/17/2020 02:00:00,09/14/2020 19:05:40,2,1
no2QNIWK19o,3082042,579882,29544,1872,09/17/2020 02:00:00,09/15/2020 04:01:19,1,1
JJeQIXBdVuk,487291,33838,1915,381,09/17/2020 02:00:00,09/15/2020 13:21:01,1,1
32vhqVYosjg,493280,17819,1440,568,09/17/2020 02:00:00,09/15/2020 00:33:42,2,1
CnGdarAKMu8,930919,59009,3497,900,09/17/2020 02:00:00,09/14/2020 22:11:14,2,1
EB6TmNNqmos,517021,18231,1495,262,09/17/2020 02:00:00,09/14/2020 20:30:01,2,1
tPAUrneFyxA,1103941,50428,5683,1626,09/17/2020 02:00:00,09/13/2020 22:32:57,3,1
7J_hGLAofc8,283967,3632,1477,180,09/17/2020 02:00:00,09/15/2020 05:31:16,1,1
yLaZPK4Cvow,1021631,22665,1053,222,09/17/2020 02:00:00,09/14/2020 17:11:26,2,1
LycIzpZDPao,464408,28197,2157,554,09/17/2020 02:00:00,09/13/2020 21:46:11,3,1
Jqa9K64-QcE,3248573,119135,11556,1776,09/17/2020 02:00:00,09/14/2020 21:16:17,2,1
vUyV96_A9Ho,535542,72185,4690,501,09/17/2020 02:00:00,09/14/2020 22:48:24,2,1
OgMXjAQ5q14,1717970,106500,3850,856,09/17/2020 02:00:00,09/14/2020 17:00:12,2,1
rHVKtMHhX34,420093,11176,2534,478,09/17/2020 02:00:00,09/15/2020 00:54:03,2,1
gLLoOPFRcTU,310660,10501,833,190,09/17/2020 02:00:00,09/15/2020 12:00:20,1,1
10Yshp3GMtI,2192330,157927,32283,2263,09/17/2020 02:00:00,09/13/2020 21:33:54,3,1
pHCEBlpBdMo,160084,5813,863,166,09/17/2020 02:00:00,09/15/2020 00:00:05,2,1
5sAXC2ALfJA,304993,3945,1076,212,09/17/2020 02:00:00,09/14/2020 21:35:03,2,1
pfxc8mPyErc,1311592,97010,2201,1720,09/17/2020 02:00:00,09/14/2020 17:03:43,2,1
Rl2_gkO_ZT8,978752,72084,1885,696,09/17/2020 02:00:00,09/14/2020 22:13:22,2,1
AN2Tri9DKu0,220675,14170,516,90,09/17/2020 02:00:00,09/13/2020 22:30:11,3,1
NfO-WhEmkQw,511849,9036,411,162,09/17/2020 02:00:00,09/15/2020 00:00:18,2,1
LuIFi9EwCWM,237026,19410,1335,103,09/17/2020 02:00:00,09/14/2020 18:36:28,2,1
uZnJNgx3gUU,4879860,260418,32849,4806,09/17/2020 02:00:00,09/12/2020 20:05:03,4,1
9-oW7F9T9IE,714344,43591,2225,1097,09/17/2020 02:00:00,09/13/2020 17:19:57,3,1
mvGdyoVVJaA,368527,22775,1678,313,09/17/2020 02:00:00,09/13/2020 19:00:08,3,1
zYvn_PYaf9k,195921,1618,476,112,09/17/2020 02:00:00,09/13/2020 23:42:36,3,1
7bmYRN05IxI,1319388,112748,7026,895,09/17/2020 02:00:00,09/13/2020 21:20:05,3,1
DWWdYyCnIZs,273240,24703,2437,126,09/17/2020 02:00:00,09/14/2020 15:00:15,2,1
bmKI7hBhny8,1616949,148186,14301,2453,09/17/2020 02:00:00,09/15/2020 15:15:04,1,1
eUlgPM4IQbU,2251087,22360,7736,1036,09/17/2020 02:00:00,09/14/2020 01:58:06,3,1
mek60apkW8M,587248,7138,2330,340,09/17/2020 02:00:00,09/14/2020 19:05:46,2,1
voreBU1841U,1327744,266813,29603,1440,09/17/2020 02:00:00,09/14/2020 06:00:10,2,1
VVeUpxIc_t8,234867,2325,268,141,09/17/2020 02:00:00,09/15/2020 21:52:48,1,1
70_IGTquO78,385494,4406,1043,463,09/17/2020 02:00:00,09/15/2020 03:26:10,1,1
ofIN3xqyikc,110978,1419,288,26,09/17/2020 02:00:00,09/14/2020 21:00:07,2,1
K0oSaCS0_98,2568575,260946,30244,850,09/17/2020 02:00:00,09/14/2020 11:00:06,2,1
luCPEDhY8tA,205129,7511,1386,246,09/17/2020 02:00:00,09/14/2020 17:00:12,2,1
ZtSP8fuRACA,2363465,83777,8932,2910,09/17/2020 02:00:00,09/13/2020 02:00:09,3,1
mC_TP2Syk7s,253306,2310,1763,247,09/17/2020 02:00:00,09/13/2020 15:25:00,3,1
iinUdiyODhQ,1087563,16092,4375,593,09/17/2020 02:00:00,09/14/2020 18:37:03,2,1
iRyXDCckvuc,2235026,75677,4197,1141,09/17/2020 02:00:00,09/13/2020 17:00:16,3,1
luOTO26wBM4,275355,10668,11327,744,09/17/2020 02:00:00,09/13/2020 23:00:10,3,1
qqTg43RemFY,369397,18757,1153,216,09/17/2020 02:00:00,09/13/2020 17:00:18,3,1
YV__C64Ni50,515727,86922,4833,293,09/17/2020 02:00:00,09/13/2020 20:45:02,3,1
1sLpmqiSWtU,196884,12027,0,463,09/17/2020 02:00:00,09/14/2020 00:13:44,3,1
7Sn0EUgOW9I,204228,8320,1530,328,09/17/2020 02:00:00,09/14/2020 04:28:15,2,1
NHo7rZsUlpo,232224,12509,1138,943,09/17/2020 02:00:00,09/14/2020 15:15:02,2,1
OlxjCN18ch8,218948,2006,1681,88,09/17/2020 02:00:00,09/15/2020 00:34:59,2,1
deBnXFeGicg,1519617,39011,1130,652,09/17/2020 02:00:00,09/13/2020 22:37:55,3,1
dCYRog1dosI,360194,7639,1041,127,09/17/2020 02:00:00,09/14/2020 15:00:03,2,1
lrxwaVJ3Ij0,1092668,91720,13214,4203,09/17/2020 02:00:00,09/13/2020 02:16:03,3,1
JzjKnyYtzIc,901150,39523,4749,653,09/17/2020 02:00:00,09/14/2020 18:00:04,2,1
JNk8ydhruNg,2703174,23805,8257,1189,09/17/2020 02:00:00,09/13/2020 21:48:18,3,1
Yaf7s7WGKeY,335410,25245,2566,482,09/17/2020 02:00:00,09/15/2020 00:47:14,2,1
1s87KEFzrtY,223117,11057,3579,388,09/17/2020 02:00:00,09/13/2020 21:07:22,3,1
EyvVLFS_Qo4,2315667,78817,7447,3719,09/17/2020 02:00:00,09/11/2020 18:00:10,5,1
DfitmqVcIq8,2466247,151175,7227,2217,09/17/2020 02:00:00,09/12/2020 17:04:46,4,1
R-Yq1AlIwsc,3817673,82697,7475,1730,09/17/2020 02:00:00,09/13/2020 19:23:39,3,1
--SvHNpSvpk,4791731,169382,15007,4235,09/17/2020 02:00:00,09/11/2020 17:00:00,5,1
6D9UCe0iMaU,2477246,105590,8923,1466,09/17/2020 02:00:00,09/13/2020 20:03:48,3,1
qjvXxUtRyNo,286576,2089,717,198,09/17/2020 02:00:00,09/13/2020 06:26:22,3,1
-sjJ7MvByBk,393210,103153,9517,158,09/17/2020 02:00:00,09/13/2020 19:00:10,3,1
Mxc_MUVjWR4,3678719,118089,7331,2283,09/17/2020 02:00:00,09/11/2020 19:00:06,5,1
wK9OHVxB_Z8,299599,11236,1153,222,09/17/2020 02:00:00,09/14/2020 01:28:15,3,1
hozczRe1__k,94615,2617,898,89,09/17/2020 02:00:00,09/14/2020 03:32:28,2,1
Rkw_b3cEwPM,3353419,123091,102195,4456,09/17/2020 02:00:00,09/12/2020 01:00:12,5,1
wVRd4Hyctp8,3668428,84210,4165,2744,09/17/2020 02:00:00,09/12/2020 22:39:01,4,1
myfO8IXi0uE,816818,8469,1495,441,09/17/2020 02:00:00,09/12/2020 22:05:27,4,1
kl9Y5XCmst8,1492110,19796,2124,978,09/17/2020 02:00:00,09/13/2020 13:00:11,3,1
p1PqksP386s,529235,6269,843,128,09/17/2020 02:00:00,09/13/2020 20:17:06,3,1
d3w07gZ1OfY,271085,14179,647,1260,09/17/2020 02:00:00,09/13/2020 01:42:57,4,1
ncAyvy4Q81M,1259134,11270,1785,733,09/17/2020 02:00:00,09/13/2020 01:09:01,4,1
El9kEo7FD-c,270203,5921,1626,176,09/17/2020 02:00:00,09/13/2020 05:04:01,3,1
8C0VJm2lR0Q,103708,1192,648,108,09/17/2020 02:00:00,09/14/2020 23:55:06,2,1
rh27XlFIDuA,363146,23847,2659,764,09/17/2020 02:00:00,09/13/2020 22:33:13,3,1
phAV3IZtiVg,606981,31576,3622,461,09/17/2020 02:00:00,09/12/2020 22:12:36,4,1
D7oI-1GAqis,183122,8935,865,190,09/17/2020 02:00:00,09/13/2020 21:28:47,3,1
FQqu1ucI_L0,1270383,63830,5852,1285,09/17/2020 02:00:00,09/12/2020 16:22:04,4,1
vy5AVymx_eo,1435435,53485,4449,2815,09/17/2020 02:00:00,09/11/2020 18:00:10,5,1
3wL_4W6akUU,333060,19505,1899,769,09/17/2020 02:00:00,09/13/2020 23:14:07,3,1
YNhebYZurE0,4254460,183330,29818,2912,09/17/2020 02:00:00,09/11/2020 22:00:03,5,1
WKl8ineApqM,2444383,43056,2149,1401,09/17/2020 02:00:00,09/15/2020 01:00:09,2,1
iS8zXjuu4W4,731334,43410,11836,1215,09/17/2020 02:00:00,09/12/2020 14:00:07,4,1
-FUQ6ZxTkM8,1195223,98630,4790,1514,09/17/2020 02:00:00,09/12/2020 15:00:00,4,1
GFdTrzQbZvg,307010,26217,1282,289,09/17/2020 02:00:00,09/12/2020 17:17:19,4,1
bZMPz5lzb2U,23452671,433865,38117,37553,09/17/2020 02:00:00,09/11/2020 05:58:52,5,1
8V5wjfAS3Do,2009606,71630,12708,2269,09/17/2020 02:00:00,09/12/2020 00:00:02,5,1
_0bM_kQPuHc,726135,4613,1333,302,09/17/2020 02:00:00,09/13/2020 06:40:26,3,1
xTn74yaqXeo,311858,25569,2868,143,09/17/2020 02:00:00,09/12/2020 21:48:37,4,1
No2FjGBcdhY,2224903,129097,10634,8072,09/17/2020 02:00:00,09/11/2020 06:00:07,5,1
lCcaBN_97TQ,7314942,244645,6994,4587,09/17/2020 02:00:00,09/11/2020 06:00:11,5,1
8WBfyjt7rP8,3163342,49883,3672,2578,09/17/2020 02:00:00,09/12/2020 23:00:00,4,1
TbHBHhZOglw,444543,35498,4502,306,09/17/2020 02:00:00,09/12/2020 16:56:51,4,1
2eZLVGzPP08,959959,22909,694,538,09/17/2020 02:00:00,09/11/2020 18:00:10,5,1
53vz5pQH0Rg,14530986,275470,51429,224541,09/17/2020 02:00:00,09/10/2020 19:00:10,6,1
KKiHgBhW8UQ,5763964,148051,8002,2176,09/17/2020 02:00:00,09/12/2020 11:12:30,4,1
kNW-SO4nHco,3744028,200266,31205,3271,09/17/2020 02:00:00,09/10/2020 18:00:14,6,1
KT-m6qTJyN0,527533,15438,980,398,09/17/2020 02:00:00,09/12/2020 00:00:26,5,1
2MXD5eIINmE,772279,20828,1565,1373,09/17/2020 02:00:00,09/11/2020 06:10:43,5,1
WS979NH49Kc,3062690,199789,11741,5329,09/17/2020 02:00:00,09/12/2020 15:45:01,4,1
qHO-wInp-0k,1075537,84803,6859,1378,09/17/2020 02:00:00,09/13/2020 15:00:08,3,1
8yAMDo3XDuU,386093,10201,1221,197,09/17/2020 02:00:00,09/12/2020 06:37:54,4,1
TDiXxsQ0w2Q,11695048,1311302,83279,7590,09/18/2020 02:00:00,09/17/2020 22:00:05,0,1
pvPsJFRGleA,6217404,936304,91366,13331,09/18/2020 02:00:00,09/18/2020 06:00:10,0,1
R2tv7_9c9Bo,1586021,26873,6082,918,09/18/2020 02:00:00,09/18/2020 05:57:35,0,1
q7u0xsMw3EE,11547471,509755,31394,20030,09/18/2020 02:00:00,09/16/2020 19:00:12,1,1
TALgv8BPL1k,1834779,189120,19422,4263,09/18/2020 02:00:00,09/17/2020 18:00:09,0,1
jGfzLm87Ips,183147,16097,848,257,09/18/2020 02:00:00,09/18/2020 06:00:08,0,1
YrsEyQ33JkA,1582439,177206,10925,3556,09/18/2020 02:00:00,09/17/2020 23:59:52,0,1
ZPWU4ZmIl-4,313612,30494,2619,545,09/18/2020 02:00:00,09/17/2020 19:00:10,0,1
orXAg5dIMa8,2480782,263923,18534,3035,09/18/2020 02:00:00,09/17/2020 08:00:03,0,1
rk1RQsiz7dk,514640,26632,3111,1379,09/18/2020 02:00:00,09/17/2020 19:00:09,0,1
k14gCusW9j4,253079,26136,2133,300,09/18/2020 02:00:00,09/17/2020 21:00:05,0,1
E42t-yK78gg,932922,15916,780,174,09/18/2020 02:00:00,09/17/2020 06:44:14,0,1
VT8z0Ix_ioc,238885,4918,526,997,09/18/2020 02:00:00,09/17/2020 20:57:33,0,1
KbNL9ZyB49c,5273572,431976,26555,10042,09/18/2020 02:00:00,09/17/2020 17:00:09,0,1
pBR01ndtids,98050,22204,1985,65,09/18/2020 02:00:00,09/18/2020 05:10:25,0,1
yg6Y_1_DJyI,322527,40924,2268,461,09/18/2020 02:00:00,09/18/2020 06:00:09,0,1
A-ynOpt2VXw,1901016,28721,9110,1647,09/18/2020 02:00:00,09/16/2020 17:46:45,1,1
bCXPdRdTVQA,194858,29629,4005,934,09/18/2020 02:00:00,09/18/2020 06:00:08,0,1
2N5MnoUmKyc,331386,7137,2509,573,09/18/2020 02:00:00,09/17/2020 20:30:00,0,1
rdvtPUpoIfM,665939,34549,1929,449,09/18/2020 02:00:00,09/17/2020 21:10:52,0,1
BIxcCVqvUpU,130333,8353,2894,195,09/18/2020 02:00:00,09/17/2020 22:00:30,0,1
8RvAKRoIDqU,948579,147947,7635,912,09/18/2020 02:00:00,09/18/2020 01:00:09,0,1
fbp0bET06wc,222710,30727,3731,265,09/18/2020 02:00:00,09/18/2020 06:00:11,0,1
d8RfqDmU3nE,312293,17983,1649,662,09/18/2020 02:00:00,09/17/2020 06:00:04,0,1
QueiFeH1A2c,197078,17298,2298,334,09/18/2020 02:00:00,09/17/2020 18:02:11,0,1
2L8yMpBfguA,466791,45671,2877,445,09/18/2020 02:00:00,09/16/2020 20:00:09,1,1
MH_vjfNPv70,9081252,1337842,79586,15795,09/18/2020 02:00:00,09/17/2020 02:48:16,0,1
HhQ6HzQKNyw,961973,116542,4280,1096,09/18/2020 02:00:00,09/18/2020 02:00:13,0,1
dMTzZ1ZuWs4,839164,95396,2167,1629,09/18/2020 02:00:00,09/18/2020 06:03:58,0,1
1O6Qstncpnc,4969686,194998,14925,4013,09/18/2020 02:00:00,09/16/2020 22:17:47,1,1
GNYBWV5_XC0,161444,6649,522,156,09/18/2020 02:00:00,09/17/2020 17:12:46,0,1
hECCGJVAs08,769451,31595,2467,1241,09/18/2020 02:00:00,09/17/2020 15:02:50,0,1
O0rEsN4tn1Q,1109452,16306,1200,497,09/18/2020 02:00:00,09/16/2020 20:47:04,1,1
GKRgMvfEmSE,721295,135616,8680,1151,09/18/2020 02:00:00,09/17/2020 19:20:42,0,1
Mm0NvlXdz4A,2396362,109062,7325,2133,09/18/2020 02:00:00,09/17/2020 15:00:48,0,1
JF7FFx6Pp2Y,538854,11682,783,244,09/18/2020 02:00:00,09/16/2020 21:44:23,1,1
ZCmPMkUdVBM,399161,19113,2107,465,09/18/2020 02:00:00,09/17/2020 18:01:14,0,1
AdKP623K6pA,1346196,43372,5203,834,09/18/2020 02:00:00,09/16/2020 17:35:05,1,1
O1yKqLHwea8,1143764,64449,8281,498,09/18/2020 02:00:00,09/16/2020 23:00:03,1,1
Zv_H_ichUmM,501270,11571,2342,244,09/18/2020 02:00:00,09/16/2020 21:43:22,1,1
AG_ZHi3tuyk,2648516,123584,10368,3380,09/18/2020 02:00:00,09/16/2020 14:59:59,1,1
