VideoId,Views,Likes,Comments,Dislikes,DifferenceBetweenPublishAndActualDate,IsTrending
yUYT9s-oPNc,10503700,695884,31188,17199,2,1
h_OP7HFHnEM,4589760,18874,3160,4262,1207,0
JJ9qodnOS2M,283051,14187,4236,158,2,1
7yYacZ9BXWk,417465,17979,2012,1048,2,1
wuO6GM5XDjc,1959005,266286,12564,1740,5,1
8BpoIEFsGbw,994525,2493,189,280,519,0
QCO0tXeFFEo,2029441,28024,4584,1394,3,1
tJY8SwBHxpY,144660,0,73,0,8,0
hHQYPqnKXjE,239145,6219,860,258,0,0
YGXrWDoxk14,2770992,209045,8962,1470,9,0
FI0XJT2PS00,2378917,126899,14170,4593,5,1
2zO9QsJKiz4,1001,42,7,1,4,0
s1nxF41bf0s,748576,1383,60,132,571,0
tbjdN8sGa5A,175469,4542,750,85,2,1
Us2t0Zyudxc,1058310,76318,4476,1831,4,1
aBTH6D0UL-Q,3321182,358786,12912,4002,0,1
D6V66Ol8axc,2537213,60394,7002,1670,3,1
RK5BaLgUiFw,1610847,14513,4267,1196,276,0
TvdM6oFzrWA,1978290,60137,3429,1540,6,1
-x0KBRQ1G6M,206398,821,53,41,324,0
AVnrw_QgDAE,941081,2335,97,302,559,0
H8ZTKcSNqls,626,60,24,2,2,0
tXSnd7zJlpU,1282252,25288,6999,896,6,1
bx0KwRDmHcE,8322404,29713,1925,1483,1394,0
ddqkVtdPanE,6730978,10124,0,1231,324,0
cSw4SMtHv1w,26640,570,111,16,0,0
oXOlvWw8uXs,924438,9423,9073,18506,5,1
SPfURn4k3zw,1702,6,1,0,123,0
80kKGtp3ZsI,975,15,3,0,1,0
osNyT0cFAF0,98724,968,41,123,621,0
7ete-sH9cjA,434,56,76,3,3,0
wvaA-IEvGAk,1051,38,24,1,2,0
UAyoHBp55tc,82252,510,103,33,8,0
lOaKOKohA3w,815529,37392,1969,617,5,1
LrzABJHRAI8,987813,24732,4652,454,1,1
gbq4civNAw8,617057,3,0,4,511,0
-XqfK0PlrCQ,237073,3937,471,197,0,1
Uk8rmUJL2f8,2130068,14870,8052,1482,257,0
Hfti3BdSqZI,1107467,44265,2858,786,4,1
CXEDkqVCRvI,609051,4228,1727,918,5,1
dfS6IT-W5xc,755245,33941,2165,675,2,1
8NxeXgNa2OY,460958,4149,106,109,160,0
5uHd7auGw64,154672,3974,0,241,1,0
qU10OJTpCLk,1712569,236276,18161,1036,1,1
QzDnZqfx9ac,2094677,11552,282,336,317,0
MSZntc2DtQQ,498679,29553,2377,402,3,1
oaCIB6PS7U8,1334600,18857,4652,564,1,1
bbA5p54Rw2M,990158,116580,8698,2607,0,1
lIgtAxmA800,2855122,117866,5305,2842,4,1
iQY6g0DMHIY,2457778,23779,3196,804,0,1
nJzfzYK7I4k,685513,19048,1083,592,1,1
KNIk6ttewe8,16493,227,1,23,41,0
LkM0L4_W_pM,580000,19840,3364,527,2,1
bW8IZveuyH4,896227,42495,1564,1091,1,1
CLcEqj47bV0,1726080,238445,11531,614,5,1
v-EctNCVxIA,1753265,59495,3534,1387,8,0
eIPsT9HXJzI,3371943,19565,429,421,502,0
mDtNJzijxHg,5045891,5846,641,933,987,0
gc2YvqdFLWQ,48818,258,23,21,114,0
f-DKXTC_6K8,438736,31608,3167,187,3,1
4oAojjvJ1To,290376,3672,1399,262,0,0
ysdw7cmigZM,2657891,154064,21993,6509,3,1
KK2xZ5J-kPE,5594937,8173,470,1099,836,0
bi8kl2DS0h8,614128,48087,5665,458,1,1
5yMAgCvttTQ,1138770,3690,171,306,318,0
H_Iqyt20cO8,1344907,9826,3980,2906,172,0
YwgNpObouB0,806639,94920,3665,369,2,1
viZNyEcd99A,4615482,5777,376,1289,1394,0
Bd6dkXWFpNE,1528782,164923,8789,768,3,1
_r0XtVZW3ZQ,444855,83835,3364,400,0,1
cN3Gn8W4ZvA,512446,14346,1980,48,3,1
gkIsvlZDG-Y,3031351,43406,7670,1562,6,1
i_r0fFlYSEo,41934,112,121,175,390,0
qn4XQ9WweRY,2568743,123225,5030,1032,4,1
jlBCJ6CS5hE,2295189,43091,4950,823,3,1
XthVa20mM3g,136579,1344,0,403,522,0
fNVa1qMbF9Y,547254,26984,1810,541,1,1
MaZsPh6uyWg,2891163,36217,4294,996,5,1
ksgkpdxPPy8,436404,24116,1528,178,5,1
e-dT0Q2y7xE,741387,32408,1793,499,3,1
YsUB1yZvVR4,11840383,504564,27083,10542,8,1
EAjvR2huhXI,421425,1509,136,85,511,0
9mH-VPxKBs4,2236434,60190,2390,792,6,1
9BPMTr-NS9s,5811759,191880,27524,5699,1,1
l8BxKvG90EE,1899859,210533,11912,1160,2,1
bOEubKBpaiI,2338,34,3,2,1,0
uVip5pX8Yls,389347,37292,3793,179,1,0
mnqQHvZPlng,749237,61001,967,320,3,1
0cMLZ1hLLEY,841549,49007,6532,527,6,1
pTI2MF86Gh8,199665,1049,0,98,2,1
tFZEP1z5Tr4,1773902,138783,19638,4862,4,1
Xnz9FHj3Ifw,10448366,181339,9636,6139,6,1
OsCYmnzE1y4,2777696,142813,7781,2253,6,1
y34p0I3ULX4,2833582,175175,22434,1851,6,1
u0LaoQks5mY,7550974,444600,26701,8001,2,1
FYgPoL7-UWw,67047,335,65,16,6,0
-pHjhuJf9IA,2169,49,23,2,3,0
5wUEY4gLOok,698401,106793,5769,175,4,1
C3e-F5w699s,11873,0,0,0,612,0
P9X2NRTVBaM,208912,791,0,536,106,0
2K9i_RTAV7E,958185,48003,4668,856,2,1
SLk2-o9jqVA,476000,11376,951,297,4,1
7qbkAebcvAc,411839,1452,63,92,571,0
OHlkfRaZExU,1243,86,6,1,1,0
YWb4IjiiFEg,9088924,16334,786,1437,3023,0
_Y_dTsSUEBY,1362630,132962,10403,1186,6,1
1NMz1jsoNoU,150055,11879,1242,110,1,1
Z1g1arFn-VE,1298715,185228,24716,4772,4,1
SMEZtIATpkQ,3117032,315009,36120,2068,2,1
V4FGpS7NzsM,2303915,137340,30799,2241,2,1
oRzxO789MT8,407278,4695,0,189,162,0
MUVRq3NqZJA,16348,59,0,8,112,0
9M2qLt4e-uA,7169687,9446,421,1138,2611,0
Ju36ZQGQ_DI,237921,4806,560,331,424,0
mhCtX2tf4PA,1130391,20393,3707,824,1,1
vafR6wgYtYE,10114,199,1,4,0,0
sBAavXmynRA,1732458,26960,1607,495,2,1
rPNGAym8_S0,7323,136,13,5,2,0
NhiYwC4ygyc,1086456,63651,13579,605,3,1
neRurV1n_J8,178839,3948,647,326,1,1
-A3NNl0rdWs,2304120,133021,9800,7890,4,1
h7EECVNTGyI,3904944,146483,11800,3005,5,1
JPxcE1dMqL8,1405427,76520,0,3257,1,1
7ZvH81BtVW8,134414,1902,922,898,2,1
XFSCaZSy3w4,17441559,56552,1600,1681,559,0
eZlr6dyB4qw,11584,31,0,3,528,0
0w7kzMKK5s0,416992,6341,234,89,3,0
cmwqlMnGDzA,965556,58775,4206,549,5,1
ncxeDv1D4Mw,1277597,14271,1371,441,5,1
mPUeRu6NU-g,21580679,24260,1564,3902,1227,0
gETCIgFZUvI,1256931,124918,7999,577,4,1
BGugpAFn58U,123217,0,0,0,168,0
ZQ7_En2xEm4,7778078,96592,5659,1875,2,1
D4O7AjPH5mE,522726,12282,809,236,1,1
hC8gC5fRIEQ,7156005,392222,37789,5985,5,1
i2DVeMmGMjA,528027,2571,0,278,816,0
p4d-t_6lOSk,2345093,35636,3666,949,1,1
7_ivjj9OuoU,1090775,41384,12872,750,5,1
qojvO0E0z_Y,2572014,120579,5771,2122,6,1
00p7z_zLhtI,477527,6,0,1,654,0
H2ijRKurtw4,427401,36015,2572,200,1,1
UcKu-WfNUaM,279106,17853,875,271,0,1
HpHqKtWyqCY,364604,20242,1788,156,3,1
4LizCoFRWQM,1248996,7551,0,9269,3,1
VJS1qB8TLMM,330848,4184,977,418,1,1
6cesMPC0L1U,4880890,11610,655,1087,1664,0
wT7c5TYNJdw,306755,4118,8,91,9,0
jL-_mug5cC4,6635542,393560,16071,8757,2,1
VJS1qB8TLMM,368980,4369,1039,437,3,1
wwQGcrieqNU,750363,41086,2705,572,4,1
vN0MP5BuXno,5865519,683567,39916,15383,0,1
-uf-27FRQrY,1725779,208200,17754,473,5,1
7Sn0EUgOW9I,210642,8462,1555,331,3,1
NKzFLdWphdI,5054111,322203,82054,7331,4,1
PvRO4atynvc,3487273,257275,11816,3413,1,1
hiD5_9r7jic,3150347,6863,167,771,386,0
7pdOej4nvPM,298755,9021,2117,2162,4,1
TDgESP7-hpk,6751910,25858,0,11362,9,0
lDk4cUcoUl8,816852,24143,3254,695,5,1
6p2ZfB6sSrg,625688,12486,621,538,9,0
1o_eqzQZFx4,818795,14512,0,1609,3,1
Xsb9flAEymA,1316499,275272,15079,1445,0,1
bTOoY5MIkvM,1577747,77224,6334,3071,1,1
63xUOGS7zpI,249176,2324,0,165,132,0
TEUgXff6u5U,4261003,4340,429,426,1241,0
EdB8iiDG9K4,335041,36021,1964,508,1,1
HivdO252eDc,263874,14593,4074,756,5,1
h9bxHt7yDMo,6200662,31042,13101,39095,5,1
oFhS2S2t330,382382,4471,350,318,222,0
QcTwbXLMm9c,3858519,293238,15068,6114,0,1
5liaLVEzGJc,4633269,8070,163,894,318,0
cUstNQx_STE,1017,32,10,2,1,0
0keMttNyE9s,1396201,14079,7885,2341,189,0
uMxMK3uRxnY,8305574,14567,0,1916,797,0
mqIqvEXcbss,4655358,16163,1578,675,1054,0
5vUClebUNRs,536362,1244,0,112,2837,0
TRppx8K7H3E,689070,63108,2727,511,4,1
Gi1VlZP5fqw,482316,40549,2064,295,2,1
6144EJIDj94,931408,65139,6972,1914,2,1
QeRoA5kqWnw,887092,12139,941,313,5,1
YXJqiqWXRO8,111474,543,74,69,27,0
jvA0O0H9suQ,7029141,12154,913,1005,1178,0
4pa9O5cr398,2895343,152043,7752,4035,0,1
piPvDmDqGKI,94998,548,59,41,129,0
pgXDod1Dm5w,867664,7445,378,153,285,0
H_akzwzghWQ,734844,27358,1417,433,3,1
HnnRac_Q3Lg,517524,1551,94,101,571,0
EdB8iiDG9K4,403003,42302,2094,521,3,1
PAPxA081rss,1845784,125802,2832,714,5,1
GfsLT7W80AE,2127508,139986,20347,17905,1,1
r8dN4ed8AxU,533814,1586,0,220,301,0
NsK5EZVjYLI,525973,34102,2341,1026,3,1
s3ZL2n1UB3Y,115307,4360,766,403,0,0
RG5tYfmrwa4,2557,79,12,2,2,0
EB6TmNNqmos,831707,29466,2193,388,5,1
fS3ojn69TC4,2562,47,0,1,3,0
XyYuZ3Vlzxs,4676993,4754,588,619,1045,0
xdbuGy3Wi8M,63623,614,126,62,370,0
CG5del3ZYts,494100,55597,3703,166,4,1
8Mk4Uykq5I8,1574865,214974,15081,946,3,1
wyGdQiDaP50,44236,487,0,103,1013,0
Pu6vXnp8M_g,976851,30981,124,555,9,0
DDceqGs8t7k,434354,4395,419,114,3,1
Jy00FgZNias,1477779,37948,7864,2550,6,1
HwOmqeZua0k,5452638,207482,9003,5863,4,1
7fUNPLWkykI,572944,28885,2062,180,2,1
bgjvFa8Q3Fc,452907,35201,2926,463,1,1
0q4ucoxnIVU,1299447,11337,3742,2347,145,0
s5h4hx7qa1Q,221009,10718,661,141,1,0
EBcr8HVThzg,1308834,55637,5888,1257,2,1
1QfJya5dzl4,1283217,130336,16840,1432,0,1
DWZIfsaIgtE,7044238,491192,18095,4419,6,1
3NYfrHBJEE4,49128,302,5,55,110,0
drEzDIiESZg,602822,30764,2906,491,3,1
ddqkVtdPanE,6689312,10051,0,1209,318,0
pKtUpBjIl-g,7646760,212831,14544,6020,7,1
n_1MItMEekY,1496418,132290,5626,1630,0,1
Yzpj9WF4Yj4,1690,164,10,1,1,0
uuYirNDUZBE,3338495,11980,535,456,811,0
lCcaBN_97TQ,5010492,214865,6356,3932,2,1
MIjLTuNxMW8,634359,39783,1048,536,2,1
MYBef-Ggm8c,796494,40685,2530,1520,4,1
yZov5v1mDKw,4223812,574887,26442,23246,2,1
Jf2nyYtmwOE,642982,66356,15856,486,3,1
N6ldWIVHwxk,124685,1021,39,62,49,0
fX0viXoO14o,426,17,1,1,1,0
iaTk4YWZL6s,110830,0,1,0,269,0
fc6p4N-chbA,957080,44626,10559,430,6,1
ZCmPMkUdVBM,526611,22684,2378,565,1,1
0xQrs5B-JvI,681423,5009,0,412,112,0
Que4RnxYLNc,489744,35290,2468,403,2,1
MmrGeWxd87Y,42885215,137606,0,40536,10,1
-6Ildn2Dq2A,1582943,112106,12496,3368,5,1
4uILdeRF3hw,4353928,303751,21346,6004,5,1
2oZQvTEnPGo,2312407,30263,3514,1048,4,1
6VC2zxm3IGQ,803699,38222,6643,1637,6,1
wP9TzdeLHvc,1368633,228394,14066,1358,1,1
XCBXRntTSAo,244013,1755,39,143,123,0
lF_6EgYYGqE,207408,10110,126,218,9,0
yJ_otA00Ous,1009347,19889,1122,612,9,0
9g9j2s13I2s,14949956,1369759,123211,193981,3,1
a6QT0acJFQE,25357020,747796,54659,22517,4,1
2oysDxhHEEk,903499,32890,2433,870,2,1
ttmC2XvKALA,6580540,444014,33117,20724,1,1
k2d2_1ymB2E,6861311,0,0,0,168,0
ag8R5E0FazI,100688,6081,1419,119,0,0
tDhTgZEPhvg,1528783,12631,12241,6316,3,1
A8hRXtEIO6A,8999,161,53,7,3,0
Fy78K1eaggw,1791067,30289,1823,471,8,0
ECQ7ynk59uU,1939035,72721,5129,1301,7,1
D_mh1Rq35ZM,247864,20564,3515,576,1,1
9P7P1lxwZms,9098796,444846,51371,5638,6,1
hY4A_VRuyag,685803,8491,1654,231,0,1
_rBO8neWw04,1015284,75993,14060,1086,7,1
jeI992mvlEY,3772015,491424,43685,6398,0,1
caLji74IIp4,656597,24359,2511,225,3,1
mDtNJzijxHg,5093513,5930,644,947,1041,0
TFzkbos0oeo,7468741,444326,24258,3945,5,1
FIZ6K64uwYs,1083439,2525,175,285,560,0
iX0YPFtmQzg,395807,33657,87,178,6,0
LhfnNH_Zc1o,477978,30092,3380,340,1,1
fqKgloNYL74,467887,10489,3851,636,3,1
EiQZoJvyU4I,1154147,59053,3253,893,6,1
JARfiJicZSg,1641414,31057,7344,955,0,1
RDIV-1WbI8c,396175,13887,1931,227,1,1
18adWnQpwPs,5785170,54137,9089,1974,3,1
xCrxONw_rQQ,2297463,227449,23041,1016,5,1
EDO8Z3O7lus,1253240,87625,8696,1439,2,1
K2_iTMvLylc,281836,22541,1381,109,0,1
OSFdYFLeck0,18558,380,40,29,3,0
5fc3M8-zjrs,103786,602,56,29,6,0
1IEg_3x35go,494197,75399,3492,304,1,1
UQDK-4-vvVM,6357,79,7,5,2,0
2gzjuoeDYCo,84415,1151,5,131,66,0
ejys3sT2LHw,7950414,647958,96773,5423,3,1
zWkaHHwn8Lw,106807,1289,213,154,1,1
_EdQE0zOAYM,102500,389,0,59,1080,0
fXLbl0XMfGM,271,6,0,0,2,0
QLEDRiPD63g,616194,38987,3530,3454,1,1
AvTziqKMXnU,5077382,11586,530,1082,753,0
a6QT0acJFQE,23329619,730690,52997,21521,3,1
QH6c4zu9y28,383704,1475,214,197,144,0
NYXTHKoRzPY,1733,15,7,2,2,0
mdSOszFSBQA,88506,7,0,0,472,0
C0n_aqCcTVk,1449175,105298,6990,868,7,1
unz6mfjS4ws,423302,28521,1817,245,1,1
mcD9_hkZ7d8,747118,9369,732,207,3,1
QyGDrrkL8Nc,513125,7872,1649,244,0,0
ZAFgWhzvivM,3022556,194252,10478,2258,5,1
yO0HumlvJHY,8225386,13893,794,891,1273,0
qorqXQnXmNg,2766189,84238,4033,1680,8,1
-UoW2ABuID4,488,6,0,1,3,0
j578HetKqtQ,821503,17073,2775,17797,0,1
yQUU29NwNF4,3660497,232789,10141,9993,3,1
69eEjfJCicc,239858,1473,8,160,10,0
Ayd6ZmXaXHw,1480,62,1,1,2,0
uAqjm1PcoSI,214677,42407,3670,125,0,1
DwqR2uhtg_c,280161,826,0,107,677,0
NuExff4-ty4,4038418,174958,95776,155504,5,1
LJQVyvaQf-4,1159608,65696,3250,553,3,1
nQ8ZnRjAenY,581659,36791,1343,389,4,1
hQA8kfY88fc,1692315,77494,4025,1595,7,1
mw15ej-K-kU,108782,847,5,85,376,0
YuCqyvBlcK8,1181451,51870,3017,626,2,1
ldvBrgP35x8,221620,4293,2648,157,2,1
iZrmQ2dXfvg,50837,487,50,23,3,0
2DYtmqc9hP0,1663872,5261,237,273,419,0
PfOEmVIcCmw,1672,88,4,3,3,0
OYowlFD95e8,1606,97,0,1,1,0
wMpqCRF7TKg,2293426,167903,7853,1329,0,1
pTWnmCwMaSI,79180,578,0,292,618,0
LMk1PYowq8M,1411285,22990,2930,2035,5,1
RkID8_gnTxw,14339979,897694,49278,29017,6,1
l0FWiVe_lWo,998343,2653,216,401,559,0
-zkRP58t1ww,2325899,0,6239,0,3,1
cVt7Qz66b5A,475760,22690,3159,104,1,1
ykcVdD8-cnA,246,5,1,0,2,0
PAFAfhod9TU,1703474,119215,4984,795,4,1
K2ux2myqgMc,3777,91,0,2,36,0
rWFYTFrWBv0,1250269,67844,6622,3213,1,1
0pkMYzIG2XI,628206,3654,96,781,9,0
gRJaZbeKOSo,1264458,10351,2583,1484,152,0
7FvwxYfjdKE,312847,46974,4721,158,4,1
numpH-Usa_w,199,5,0,1,2,0
7TBPrYJDoDE,7404201,400255,37457,12005,0,1
c2uNZArq03c,181097,842,180,70,23,0
YFn3NtG4bJ8,272148,1663,260,122,3,1
nvTehN5rrl4,432,33,5,1,2,0
cUnoERa7PSk,1003722,1536,114,129,230,0
EBwp3oUN-qM,341358,807,286,88,2,1
FzM1cYbL0GU,7914426,514714,29693,5530,1,1
gpyB54lSpYg,2179106,85868,4657,1117,4,1
9ZZzfrapNvo,5772219,67234,0,30774,3,1
DCqLS0lr9r0,1333949,10553,2606,989,2,1
N3hvXUWOyrA,2467521,98340,7603,1803,7,1
-gUlKUH2Sso,424533,2351,290,339,77,0
33OevIlMR6E,3269,57,4,5,2,0
Euy8fS59NtE,297550,787,38,272,59,0
O0rEsN4tn1Q,1540938,20984,1405,581,5,1
BMXZGM_7mCA,3495922,0,0,0,40,0
xxn8bUcjukU,3163779,164635,11479,1490,5,1
lbD3kxDnAfs,4789921,6295,282,737,3163,0
UojIfOr1qBk,7196,57,0,2,2,0
e_QSPszKJZI,759041,6127,1655,702,122,0
zU6YfDu2EIs,1049808,54684,3464,553,3,1
yce77eHT1C4,2170,20,2,3,1,0
2SNQ8xxAmfo,917035,12170,3624,335,0,0
sQpVNzR5Cyc,69526,500,259,28,487,0
ajK1QMP7ZyI,1141713,50352,3011,488,5,1
AsuKJa0QGQs,1338,0,0,0,1,0
q4vdACLx-hQ,443486,49159,3717,140,5,1
luOTO26wBM4,275355,10668,11327,744,3,1
Rm9t94mpkjo,395101,40351,3766,181,2,1
M1HsbKHR2O8,1273,63,40,3,2,0
7NeCUpCtkl8,6280015,11179,673,1361,329,0
IbCNsrHqa58,3568679,6586,522,841,2991,0
ubxh093wxHM,87778,789,12,124,38,0
7FmmYzAWgqE,268,13,2,0,3,0
OJ2Bejr7bK4,474222,5090,849,227,8,1
p4QUF2oUuDY,3519,48,6,1,1,0
lrJLgoV5Z5A,1292841,6450,449,346,708,0
7lh_E1ohGNQ,657667,49471,8885,711,2,1
f3mRPePHLfA,691922,1294,92,79,3132,0
YB9DIxdB198,1290236,76759,6011,563,5,1
G2bx3FzgJ6o,20023090,1009576,68457,25688,6,1
C_qJ_SG9MfU,1080778,3710,255,182,1037,0
mp3V9tuPf_0,4993453,77403,24166,20588,3,1
JIsxkacRXzc,94644,1000,451,46,0,1
8n9mN4njdZU,271,30,14,1,3,0
7v3JcJeuEbs,797641,2973,306,152,321,0
U7Vl8ycfaYo,1424558,69307,3222,727,3,1
GzWffFXpI1w,1935768,110316,13012,1805,7,1
u7DBRxljUGI,111739,6,3,1,108,0
DMfupdf7sk8,1963021,15366,5693,1958,258,0
i8LkmH4Teso,2417470,41862,2173,948,3,1
PmFVy9rtNMk,919045,978,60,154,1038,0
p19cjKg8dIc,1986909,81205,14713,21939,0,1
Itdk3I2EsRI,465,15,3,1,2,0
TU99gX7NGZ8,5479486,306418,25186,6045,2,1
CaAY-jAjm0w,7496763,401676,40730,12121,3,1
SK2aVFDLf4w,4323479,7824,427,824,2410,0
7qbkAebcvAc,411839,1452,63,92,571,0
17U2_nhtVGQ,2670110,12086,1088,2166,1088,0
tGnf8G8A8qU,1201859,61251,6163,868,2,1
rXRQyd6_5j4,3219437,163944,15506,8472,1,1
pTdzH24WBE0,1428888,4949,116,1200,1777,0
dSBYNyzPwx8,1881,52,3,6,3,0
tntjxkDfYo8,10627706,45990,1207,2086,126,0
a4Nh4YJ2ot8,4200711,348695,13356,5182,9,0
kr0KFUaUvRY,674897,10920,1606,513,5,1
AiiCUyTgIZI,1057,18,1,0,2,0
eMmvxpz3kzM,451438,2652,344,335,49,0
Oy1z3esprFA,964686,75617,2895,630,1,1
2tYim2XRT-M,645963,30187,4493,768,1,1
0cMLZ1hLLEY,598950,40420,5807,385,1,1
uY0_7wPGJlk,454129,38342,1597,105,3,1
3eizfybgo9U,2749561,4220,358,307,1295,0
SWlnzF8bFXM,148002,6818,2217,132,1,1
a5t0PLqMy74,873950,50131,5823,588,2,1
6YOqqyZZWao,447889,0,345,0,9,0
-Lsbi-bVfk0,744408,39403,3290,516,9,0
CwLTOA2nbXg,155822,2865,684,306,316,0
v2iHvI7r8SM,1115,0,0,0,1,0
wy1bXhEczGM,3455306,348400,26154,1572,6,1
ccGEEvxp2Sk,735857,1750,101,249,565,0
J_n01uvyhI8,2357943,155911,9156,3921,1,1
6E_qaMRMpro,2531668,291341,22513,1518,4,1
lH4dq_a1Oa4,327798,2,0,1,168,0
i9zLv77COc8,277224,14414,1229,482,4,1
GRDhY0P4YF4,2323592,12089,656,384,468,0
oLZUDfT4iPs,1091451,53434,8826,967,2,1
Fe6o6zV8Ukg,503014,3181,907,886,0,1
zpAW6tamr_k,702566,36576,1210,453,6,1
xqr4mrEU5CE,2313305,43891,2750,915,1,1
-x0KBRQ1G6M,206398,821,53,41,324,0
pHCEBlpBdMo,87912,3789,545,129,0,1
hNYkP0XHHYY,367481,45995,2585,146,1,1
Ar2uWjNXKzk,537400,1359,95,163,509,0
VImYeXnr13Q,4760734,153347,12586,3616,3,1
RR1qe6it41I,1614,18,0,1,1,0
dYBrcOL-U88,694230,6750,929,449,4,1
Db_mZ_2gtLg,2290724,40310,1673,796,5,1
In6z0yuCxt0,2621918,63624,901,347,9,0
l1wQKbcOpSQ,764229,9620,2033,387,5,1
eqLuPPTZquo,272057,4186,851,109,0,1
Chpu86FoLUc,2229005,41012,6748,838,2,1
y2Ajj0Xewbo,273691,14305,871,137,1,0
aHS-rwGYjwM,1965385,178628,16899,1490,2,1
HEcK757VL24,2289056,35174,2019,1049,2,1
jv8jrhw0Gpw,270768,2698,196,70,9,0
zQlUJ5AALPk,280912,44322,17854,969,2,1
fL0my9B3PnA,410074,45919,0,272,0,1
viZNyEcd99A,4615482,5777,376,1289,1394,0
B0S8oUcFOHk,516927,5076,234,269,1,1
6PVJsW43OAs,19871,119,0,61,25,0
2tvUm3TUaCs,88,9,1,1,2,0
R_VCYQF0ISI,2413,189,48,9,2,0
Ids_3JTcLxU,178059,554,106,43,1,1
H2ijRKurtw4,343484,32305,2383,168,0,1
HXJcKeeXSlM,2613794,389094,28776,8088,4,1
g3trZKhAAcI,364206,5606,910,64,5,1
AkffLs-sg0s,687121,23990,2257,173,9,0
YIOvl0vvCMo,335817,9218,1439,618,3,1
BNhKSjfRzQU,3437545,164730,14638,3436,9,1
1TDIAObsqcs,693612,54453,2700,233,3,1
rVWhHZj1xk4,1025607,20229,911,301,5,1
SXVjltC4ZGo,6457046,254443,12603,3928,4,1
z1gxHexN5DI,6801869,890263,148446,4962,0,1
d33-cstavRg,810012,8985,1757,270,2,1
OwjSwU9TGpA,5142,1550,1,13,1,0
4Yb5C3s1cME,14328,164,4,27,145,0
ALaTm6VzTBw,769634,78271,7573,2090,0,1
lX6rPG-u4ws,1150956,11013,0,290,1,0
2L6gsn7rGqI,17754517,1071964,3115497,50888,3,1
wDT-KMaUY5U,86531,470,41,50,88,0
vD03HfuIDS0,153360,1917,0,296,737,0
QCO0tXeFFEo,954407,15595,3195,828,0,1
X2s73ITuIzg,335975,8217,1403,312,0,1
4I-p8vjQ95s,3951643,159948,15539,2717,4,1
0lyfnEQFWfk,126343,2004,33,174,101,0
FtpO9sD1_Ko,255341,9695,784,139,3,1
njfaVFTzWDY,8927249,76784,1609,19199,9,0
BRu3KJxDMqY,813738,12871,3300,386,1,1
1xJAXg9ytCo,222006,3102,542,80,2,1
SdYD1AhbWVk,290412,12952,2235,169,9,0
FafXBaAEowM,9957356,482703,27726,5061,4,1
r6l946DZi80,693150,22146,1426,595,1,1
Y5RTJN8npnk,1236429,12596,5486,1539,87,0
GRDhY0P4YF4,2333192,12150,656,385,474,0
0xQrs5B-JvI,681423,5009,0,412,112,0
i1lRy2pPFjs,472,132,13,8,2,0
LzViSHyAv9I,58040,1529,121,140,252,0
iaWBJcM-0J8,3252,140,4,0,31,0
RwxlzqKuE8A,768230,2255,108,257,566,0
WW7bhd08e08,666799,43380,3940,767,0,1
jGfzLm87Ips,1025794,33290,1880,1144,2,1
C-LL7B2Jbm4,1455812,24756,1947,730,4,1
spxh-_jZHeg,3334390,148280,13090,3680,3,1
-bCiD4QGSvQ,206542,23725,1391,270,2,1
bD51CYIOxTk,270570,0,0,0,464,0
VMURHXgc76g,811781,41531,3092,1639,3,1
2fa9062pq60,2443606,138952,5299,1804,4,1
IfDccnjgg0o,2333282,15263,976,1099,1786,0
UyJwfD0_1ng,1367449,7836,3977,645,3,1
xxPT7zD5IA8,478759,2859,181,121,122,0
Lo41aiIBqLE,329249,46852,11054,309,1,1
OmYnJWe4fG0,96833,547,0,104,445,0
OhOV0ZWZ-HA,117564,8843,476,104,0,1
ICzy5Nonum8,190571,10200,348,23,613,0
DV5YqLoNsjA,11908406,61113,0,2611,547,0
k26FS6BQ8Ao,263596,8393,938,178,1,1
8cfL6UbItDk,2190775,48799,8442,13336,1,1
C_qJ_SG9MfU,1088191,3724,255,182,1043,0
tdu8PEeNxy0,418208,22881,3160,356,3,1
8u_WUY7hgnY,13644982,20998,1150,2651,662,0
EbcEkzj3wQQ,1355066,3385,276,309,530,0
jEd29NY7Yvg,1069770,0,3600,0,3,1
mLxd2eU9L8o,4917136,188139,24990,2886,0,1
YbtWbl5iQGE,1230983,51776,4279,806,3,1
6UodSdNCt0E,57982,477,250,47,65,0
jL-_mug5cC4,8561530,474187,19660,11663,6,1
W7xhQd8TIeo,301,16,2,0,2,0
f-ZOUBuevQg,126041,19853,797,56,8,0
a1KQTfD0vPo,2396,51,30,2,1,0
f-kUEAwBbNk,1654053,3398,168,317,330,0
iHwiDsrJM9U,685768,38,2,0,214,0
TISZTYAzs6Q,120248,458,13,33,115,0
VrIkAvUPmss,800702,81969,2571,510,0,1
5U0e01tm950,700978,46271,2715,1113,1,1
gN02xZ_QGVg,118706,727,73,40,3,0
_vpEly4XIfE,257244,762,252,35,9,0
MZ4JGye4dQU,9493674,388818,60243,3793,2,1
e-dT0Q2y7xE,824161,34366,1936,546,4,1
KmBQ2rx1GpA,67798,696,9,91,281,0
sekgz68Lewo,1243512,63648,4364,3230,3,1
nSRxdPBx77o,992250,3039,243,339,527,0
lzcVTczS7vo,13313,723,3,24,94,0
kTaALXIupOo,1073886,8412,3261,1052,150,0
x3PYo5mARdo,1458858,26517,1305,711,5,1
QNQJsParWDo,5057795,146591,27467,4357,4,1
NAreE2J_du0,128423,0,3,0,7,0
