VideoId,Views,Likes,Comments,Dislikes,DifferenceBetweenPublishAndActualDate,IsTrending
1KydcSTTMos,548599,1825,139,141,487,0
uCliatu-0Kk,140490,1370,67,83,1127,0
EAjvR2huhXI,395826,1426,136,78,479,0
jbmpdXZhSjY,1138297,6571,0,4093,9,0
a0wce8jVnMI,326255,7343,3840,2713,9,0
sH9J4bpe7hA,385684,7843,348,204,9,0
nDLqJ43rHPw,715482,0,227,0,9,0
DVK7so6dQ6w,83373,707,89,20,665,0
lPTnf6j7v40,55205,3289,168,83,9,0
R9V4lb-XANE,706207,5824,161,1215,9,0
YkJgGqvdJr4,341653,6413,1913,105,9,0
f_X5JUV2Veg,323954,1502,73,78,1278,0
V_DiR0rJFEI,41331,1007,44,15,352,0
nJsLrRsEkw4,193285,6242,124,129,199,0
6NhwMFbXaYg,9698,357,16,7,376,0
A2TLvdM8s_U,61544,1845,186,38,281,0
nkOPqIxZ8RY,21157,302,8,16,6,0
0f_3K6qrync,1069187,8746,0,5054,9,0
IFZMGDI7mLY,211623,3694,164,229,381,0
o8osjLcufTw,15069669,0,7,0,932,0
6kjt76Y-GsQ,99984,530,57,26,2,0
vMIAdwPeP5w,69613,2143,397,61,3,0
x8oicsMWXSc,16546,86,0,20,147,0
SN7TU_Ofy54,11429,53,2,1,882,0
asndErgyw34,6303,608,0,13,1,0
y5b3t_DIL0s,966,114,5,0,3,0
IFrSpHXtHHw,219354,4505,0,1267,9,0
NsN5MzO3Zcc,2513,43,4,1,4,0
44u63MWCBmk,813,21,0,1,3,0
4CoKAsSXY9Q,52477,82,3,25,3,0
glJlxbSfn6w,2809,32,5,0,3,0
mfw6uzEA-MY,2213,43,1,4,2,0
2Bz5SJMQ8hg,714,33,1,2,1,0
luIIwhu2kRM,368,20,0,1,2,0
-UauS3nGTzA,8125,154,23,3,291,0
KQmBn9PB3nA,3118,0,32,0,5,0
M35w6JuuYcg,458,61,4,0,2,0
BlUefZ_jEfk,922,0,0,0,2,0
s8RUagVevNA,2211,21,24,7,2,0
Cg35lkhO46c,326,26,3,0,1,0
9wejKlzq4mk,13142,223,3,15,242,0
laXtBXHm1dY,768,14,1,0,3,0
a_o7N333jtE,327,35,4,0,2,0
P8KVda1Zjbc,172,4,0,0,2,0
Im7ACOnuklE,296,0,0,0,2,0
R7pOASSRwBY,305,0,0,0,2,0
bwEBQCL-Mxg,216,83,217,0,2,0
dAk3bXR3f9o,233,0,0,0,1,0
t5MzazyJqvg,200,7,1,0,1,0
Qj9hmTQ04vE,248,31,17,0,2,0
5uKS-UrNNiM,364,31,0,6,3,0
2vrcU6icCDI,247,3,0,0,2,0
njDJJ2GPjKM,230,11,0,0,3,0
5muwMgR-15g,189,54,11,0,2,0
bl5gJ69-OEM,69050,1854,26,35,583,0
-gWXUQIdZEg,289900,11384,0,491,9,0
134sFNaZLa8,417110,6763,623,165,9,0
6DeA3OinhrU,17907,176,0,3,190,0
iO4BvtFDheo,256663,15816,1948,884,1,0
BC9qD7PjEec,3920,80,13,6,5,0
r6ZKIWXgazk,209684,10941,1042,67,1,0
GBbtnslPQS8,1430,10,1,0,1070,0
Bt830l1eiHc,2998,92,70,3,2,0
NY3E6b5R0dM,667,0,7,0,3,0
62Ju-9sixZg,6080,312,60,25,3,0
t2PVjk-N-Qk,417,23,0,1,1,0
jDOFNQdbxvI,3132,626,12,7,2,0
oRuNzjtiqTM,2011,32,2,2,3,0
2CNOslBAuGU,71316,2121,88,23,318,0
JqRkpE93Nt4,14383,477,24,8,358,0
UgjArEiiBy0,2596,106,14,1,275,0
rTpkqd8VEDA,4112039,29911,0,22102,9,0
Fj6CgaxG1WA,150214,12918,3391,146,278,0
KRR0xb6Y_RM,876052,8157,2681,674,1,0
JqKV0rN8WB4,91662,1653,23,7,9,0
2nQn7zj9sQg,2472863,283522,11397,2571,9,0
S2xHZPH5Sng,3658898,253765,20628,2833,9,0
jv8jrhw0Gpw,270768,2698,196,70,9,0
MchZbHQL5Zw,191776,2352,229,66,9,0
hA3kawOnqdw,133551,1461,439,36,9,0
tF4DML7FIWk,8413799,242945,25614,5792,9,0
U6TZ2pPKgow,1494047,51250,5467,2500,9,0
oAS_QcasUow,250401,6023,153,59,9,0
eklUXh19eYQ,1651607,55497,1805,1963,9,0
Ogv50H_9mAA,589066,13976,457,239,9,0
P0-FnGLeZ-s,3463124,36141,2429,2241,9,0
TGHtd8hofc8,229138,8625,1027,67,9,0
bTGe5dtwLTo,125748,1683,285,115,9,0
JoibdCXRCXw,602138,17426,977,363,9,0
3BGNeDJa-x4,467808,5795,854,284,8,0
yc35h8SBV18,6201012,70059,3037,4023,9,0
PI2AfIKdcZg,1403538,20153,1181,828,8,0
D9X3X_FDuzc,88766,1678,53,35,391,0
9Auq9mYxFEE,256002751,390939,0,88325,663,0
cDMn8Liz7OM,1696538,16406,221,716,9,0
ivxSJIVpwqU,157863,1169,42,42,2254,0
JmxH9achxVI,485,45,8,0,2,0
sztNBfqG_u4,761,61,0,0,2,0
I_Y3Llrct2k,1104,30,0,3,3,0
7ItEpXK2XEY,622,0,1,0,2,0
33OevIlMR6E,3269,57,4,5,2,0
T30u4Oby9d0,466,42,4,0,2,0
ZivN2I3i9CU,684,49,6,0,2,0
RVkbDl6EIoE,689,139,0,18,2,0
FVta_MxSTMI,419,20,2,1,2,0
KMfeifRA-8w,1639,21,3,3,2,0
GYYD26LszFc,754,6,2,1,2,0
QhZwT2iG_C0,364,2,0,0,2,0
He8sfmsieBo,340,76,5,1,2,0
Eq5xGNOLasU,770,65,3,3,2,0
GwjG07VeflM,557,22,6,1,2,0
tVi_q8rdf1Y,65,41,20,0,1,0
TyUbK7aYlBs,638,8,1,1,2,0
4gjf-iS37Sg,975,11,1,1,2,0
mjFMp8zenBg,392,63,19,0,2,0
psYlJ89IY08,372,7,0,0,2,0
vXckkXamGxc,274,4,0,0,2,0
2FY6uJON66Y,6313,20,8,16,3,0
omua7Jzh6vc,810,16,1,2,2,0
iYWCZWC0pIw,167,17,0,0,2,0
ZlmupQGkfB8,398,49,17,2,2,0
ZmhxADpxTqc,285,23,1,0,1,0
KPkRZo1hC1A,1948776,38066,1677,664,9,0
KsAkO8UW5nE,236926,19515,0,416,9,0
HiPvO6uZ2Hw,741216,14283,2221,577,9,0
OX00viIr_4I,426004,7645,590,45,8,0
r0n1D6sndb0,2438297,105404,3105,3884,9,0
cXmgPTOSE4w,718965,30612,2784,442,8,0
kJOYvI9U9FM,1172536,2344,452,146,9,0
VhB_Rtx49SY,423735,14324,1081,252,8,0
NSjVTSFZk2c,22037,198,17,1,616,0
Xan3RKVrKJo,6021,14,0,0,419,0
-PuSRaA-C_s,32604,288,0,43,200,0
1nuvQ_P2XJM,279185,1677,33,378,317,0
idpu_p-sCYU,35875,62,2,4,224,0
OQ_Zd4B5jDU,23718,155,0,23,191,0
D3R2why-O8A,2342,28,0,2,129,0
odEcpbcFFIQ,3943,85,16,0,3,0
pwt29wFgllU,9273,48,0,2,5,0
sVkhHrbukrk,4971,187,9,6,2,0
6yE30yLfqpg,4982,129,7,4,4,0
nCDIhvdBOkA,2106,76,2,1,3,0
fSo2WRjKCTk,2909,34,5,0,4,0
geJbN-gTL7Q,5953,46,3,5,4,0
DpIwk91CMtE,62520,8,1,0,1026,0
FPrK1S7qsyM,1131,33,4,0,2,0
-bHkP7MO9Ig,1520,60,7,0,1,0
X5V56hIQKOI,469,67,14,0,1,0
U0njc9NUsuA,255,12,6,0,0,0
zq4WPfSuZpk,436,36,3,1,2,0
S059kjfs3TA,315,5,0,0,2,0
12h_wLZOyfk,238,22,1,0,2,0
ZwkCkSAQ8CA,138,9,0,0,1,0
InUazMWfLW8,167,5,2,0,2,0
_KMj5lrPMpk,1633109,43535,0,2455,9,0
A39EyHdygPQ,53059,1767,159,51,693,0
H9d-bgSDy8Y,49179,821,30,43,9,0
JQHKOx7y-UU,82083,98,10,5,6,0
sffTvO3VreM,335749,29469,2911,471,9,0
ScfedRfG4tU,462176,13955,683,564,9,0
n4_FpaYgFqQ,2394276,89433,3019,1354,9,0
K50kXbda0Es,26876,1962,3,15,5,0
ayesPIqzydk,2418773,115799,4301,5002,9,0
0Yq3KQ8WHwM,306991,8542,338,278,9,0
gnPNPwtHxKg,7548,59,3,8,4,0
QY3Q4nOChV4,2351264,172323,2227,1106,8,0
Md0dNxVScFQ,216774,897,231,116,209,0
PBBkUBPNtHc,168394,0,1293,0,9,0
zJQcQH_-AR8,196593,14732,465,168,9,0
Qz-9r3rurgQ,61190,247,52,26,4,0
PwYx_A2gmPk,119347,2717,0,192,9,0
FQgO_fcn_n8,17181464,45846,0,3628,2094,0
3eyyuhocj4Q,4690404,15675,785,805,2624,0
wJJ82e-ZMXE,212407,1088,310,163,137,0
_75bgsxt0A0,11940,91,0,4,4,0
bF-01uyDXUc,59823,813,41,20,431,0
QH6c4zu9y28,383704,1475,214,197,144,0
Le4okd3bOmk,2679038,8703,315,403,1085,0
5c_TI7t5er4,259171,1945,0,110,318,0
7KtPF0Gjwrk,399128,1383,126,113,417,0
s9AICwTKgOg,595554948,2243220,46069,571813,250,0
e_6LLuD3Kd0,570191,10200,214,370,9,0
xhlfxkc61NQ,29683,687,58,25,8,0
96Bpzhuxllk,137934,418,23,33,901,0
j3C7GxCA6P8,64001,866,6,25,267,0
bg31ne5gDe4,45856,933,55,21,376,0
uSWlRpfuzHc,287053,307,23,51,710,0
oq6H1IxxOmg,134284,583,34,102,389,0
_PVV_KzEZZ0,6166,66,8,0,361,0
1pF_uUajJgQ,111572,326,0,57,838,0
grv4dE0jZ3M,17337,1320,0,17,1,0
nH3kbnKONrQ,1635,213,1,0,1,0
LsQt8r5l9mk,116696,220,8,82,356,0
Tx7E9TFnmC8,5157,39,14,2,2,0
oQFH5IIdaKA,2444,36,5,1,2,0
UpZBHVBTPvg,1903,10,0,0,2,0
HzPzcIoWYEM,82352,2346,140,364,1131,0
clH9eCL2JRw,82330,106,6,39,314,0
jQW2jLcMya4,1351165,6417,0,3518,549,0
jVt3ZLePmx8,62947,134,7,35,393,0
pmlCcsCBNLs,2016,0,0,0,2,0
thElfIA-tZA,80365,227,13,68,392,0
_EqmfBsLjLs,817551,1,0,0,343,0
Jo3930WjXlM,102614,777,0,94,3,0
OwjSwU9TGpA,5142,1550,1,13,1,0
NHNiGD2Ioeo,9880,218,0,25,3,0
smiuC7hkf_E,584905,1277,13,265,9,0
cHVWVOXquF0,498674,2634,8363,4024,9,0
PtV1VxpEcvQ,48747,123,52,33,406,0
SiSiVqqEmJE,766553,3833,1,2474,386,0
G5GBtYkZhaA,859350,4373,0,2486,9,0
poyvCxaT5to,9258,105,2,6,3,0
O00QorUnIxE,46548,132,152,28,399,0
5YMA3mjm750,7669,101,7,3,4,0
ganaF0CjXz0,3039,52,0,1,5,0
M_vg_CzprUU,5576,104,12,4,2,0
OpT44cW57Eg,5898,71,7,7,3,0
iHz6AEnGToA,3112,170,7,4,4,0
Wh8sIU63rtw,6374,1891,82,10,3,0
jCfoogmnJr0,2953,29,8,1,4,0
vsfOfCMAl40,1684,31,9,1,3,0
pboBiCFShRk,396962,983,50,381,403,0
ex-ZwDPD8Qc,1034,31,0,0,3,0
gOJEpDLjidk,1463,112,0,1,2,0
GnU8omg8zXU,322,33,1,1,2,0
Iq8urCbBxbI,486,3,2,0,2,0
DlTJBw9fo74,1125,6,5,2,270,0
2Ng0H-yYVmA,837,5,0,1,2,0
fzrBKenlbPc,728,11,4,1,1,0
93ZwR2N8heY,553,0,0,0,1,0
ufVw2jOEGNU,680,4,0,0,2,0
L4KqV_AQv-w,518,11,6,0,1,0
OTNSjB0drmI,344,66,26,2,1,0
gnF8NQUaTbQ,413,52,1,3,1,0
ohjFVRVIsGQ,22861,94,1,8,238,0
DjiAJ2KM788,461,29,3,1,1,0
TPCJmORMEZc,181,16,4,0,1,0
czgvO4WNpeM,426,1,0,1,1,0
KP9G5rpsI8c,221,19,3,0,1,0
6_Sr2TNXVQM,428,17,4,0,1,0
VrDd1XP2i_U,443,112,8,0,1,0
rHV7yz1Y7aA,177,14,6,0,1,0
k1Ch1-2lNQk,671,55,153,3,1,0
AvRfv5MMjis,311,3,0,0,1,0
uWBkABWqHMI,4584,54,14,36,2,0
FEdLgTIaPCQ,955,0,6,0,2,0
8pF3Oumsv4M,398,45,1,4,1,0
fInhPxRD1kc,107,25,1,0,1,0
sjd76H8XUxc,182513,273,22,119,328,0
o3gh-lyZhFo,257,9,0,0,1,0
l12CFei0FyM,597,22,6,0,1,0
wmvr1uWgRMs,84,11,0,0,1,0
whi7oeOOsDI,862,9,0,1,1,0
hJWITLmxw8Y,174,11,4,0,1,0
XuoXhrdfjS4,161,19,1,0,1,0
uA7iWlPPdJ4,320,26,4,0,1,0
tp0DzOfQPtk,218,15,3,0,1,0
VEpCuYX3ZMc,136,4,0,0,1,0
cSDM4HTwcHk,82744,2,0,0,386,0
22lZgj3Rq-w,703888,4671,374,176,9,0
Zeeb8IwSQXo,644267,22252,979,1020,9,0
ALwnQgEwYh4,807753,43025,2969,373,9,0
Gm4oMkJYhWc,154842,2015,473,105,9,0
Dpk1NTHfxaI,345413,9752,0,294,9,0
uDr9tI_PjPU,120010,2800,146,113,9,0
PWx-Y0W3zhQ,137665,19365,226,18,9,0
uh8QB1G4Yao,182052,2342,332,99,9,0
9rGIewYbxLY,1179144,20472,1486,170,9,0
hgR55O_scXU,4736628,190578,3578,1783,9,0
aHjxWkVWdiE,420007,3285,292,56,9,0
qCHSvx9SZlw,795985,24715,745,737,9,0
CYOfpJbVcdQ,356116,4143,664,91,9,0
faoTxcOCbKg,917807,18597,1075,360,9,0
DD3AnMOTYgY,296110,3611,101,384,9,0
Hp7tW_Okb70,153321,7103,512,122,9,0
KkG2k6k_x70,389869,6514,260,44,9,0
6vRYyUsIDNw,283117,11499,316,282,9,0
k9CrkVj4dY4,1056771,8642,56,372,9,0
WuKThrlFLy0,143604,1612,0,58,9,0
WlCoWxSpuwo,57434,1658,106,9,9,0
6TVbEfQrb6A,147748,1819,46,80,9,0
4qyxjUtQhtc,10015,260,19,3,3,0
TQ5tL4NQcBQ,409920,2094,380,231,148,0
YOgFfn5ts9c,103529,5497,105,27,9,0
IHzZznhl0UE,297196,13054,761,145,9,0
3PcfgigyFfY,292759,2368,30,254,9,0
nT2QKOpPDGI,398329,5384,982,579,9,0
qw2Pq-TOK4c,61192,1983,249,34,9,0
koHiN994qCo,15454,481,27,9,354,0
9gypLQWdOCE,112592,1169,0,72,269,0
4HKACOgJDsc,111263,1084,0,113,9,0
PGyvVLePF9o,218309,6425,334,172,9,0
NZGxJKoEzlA,222345,3605,0,407,9,0
G1I4wxjQ0U8,155452,855,1147,708,9,0
XyTJLJ-7CWo,173450,19326,189,121,9,0
UaUIltKFiW4,101778,2726,78,70,9,0
miXd0FUa_Ps,138730,1970,138,293,8,0
UZVrBEZmbp0,15957,92,12,13,223,0
BRekGQHQtU8,92417,308,23,81,333,0
c_eDWl71ipk,213165,525,17,191,391,0
ks_SFJ0XbIY,108680,244,19,91,385,0
SHVrPKhPAdA,538915,1967,86,349,9,0
x9btguXGxjU,413212,3074,30,380,9,0
sIeqeaaQqNI,1512,9,1,0,2,0
aUti9-cDygQ,192742,630,25,139,432,0
xeHx6LaqV7A,2910,47,4,2,2,0
pOGqt_JMk3Y,2152,48,1,4,1,0
pJQ7X8GHIsU,6221,91,9,6,1,0
5RghqsfqrnY,763,59,2,3,1,0
DHutmvjcUUw,1411,22,5,0,1,0
ZglOuog7wNg,7460,155,33,19,2,0
s5n4p7PhFvA,56905,110,8,56,336,0
GMY-WM7SeVA,924,7,1,0,2,0
vVTPk2_3OmU,5860,1183,0,6,1,0
m2kZs6J23Ro,9680,127,27,2,1,0
O6Qj1_2XEkU,2185,27,4,2,1,0
itpQTft88_c,3880,231,1,0,2,0
Z1goUn9sFjc,782,44,2,2,2,0
_mnq4JrX-Qw,96594,249,19,94,366,0
bCcvfxXKAlA,327,10,0,0,1,0
0Lfa4x-UQEI,475,5,0,0,1,0
bcVuOzhhSHE,607,26,0,1,2,0
qcTScrSqrBU,478,30,3,0,1,0
iPfMfyPG0I8,570,14,2,0,2,0
PdyVXxPGLUM,918,7,1,0,1,0
lkV8BM1IWsI,1025,51,8,0,1,0
DxkWgnFsQdA,1337,17,9,1,2,0
Af6BxwzPsxs,572,24,0,0,1,0
3gDJ8VGtbIs,261,17,1,1,1,0
_lLNnUJD7cU,300328,2,0,0,331,0
zZJtFwoTYMg,782,46,3,4,1,0
AnhI7RcqaQQ,716,55,10,1,1,0
Vx_jiG64g4Q,818,52,0,2,1,0
zhIKx0veA0A,635,0,0,0,2,0
md1AqbvMFNo,403,29,4,0,1,0
A5B-g7_-0oM,71323,271,15,48,739,0
rE1qC7oap-M,861,6,2,0,1,0
cUstNQx_STE,1017,32,10,2,1,0
AI8Nv8eUhw4,2704,6,0,3,670,0
8ESwsDmeClI,564,0,4,0,1,0
QZe_u5DWE0w,18192,422,6,5,214,0
PQW6EH6eeaY,431155,2695,0,730,3,0
hfCc7NGa4nM,397,68,106,1,1,0
8fYnT3i8pUA,162,24,3,0,1,0
qiKa9zHixHw,567,62,5,0,1,0
5lqRIZym5Os,527,5,0,0,1,0
j-TJ41gb-bw,409,34,3,0,1,0
NzpUJYc-WlY,1444,25,2,1,3,0
KnC0McgZfUY,1429,31,6,1,3,0
WthWonN8tsM,2592,56,3,2,4,0
fMt2S8olBlg,71667,87,8,35,319,0
4OJekI90W_E,2492,664,28,7,2,0
PSNeH1NQD6o,1511,45,10,1,3,0
UasFR9E_t78,234027,545,35,221,331,0
b7rw4ZpTWuk,168503,328,22,124,327,0
U0UKV_HQvMU,3035,15,3,1,5,0
y0sMjDyDm-k,452,18,1,0,3,0
9AZlReYj6Lo,79045,283,52,38,436,0
-7-CjRJwT4g,665,7,0,0,3,0
gwayHLuLIj8,251,31,0,1,3,0
KoRhstPVd9g,46145,0,0,0,299,0
lGRAfF737r8,1445,52,9,1,2,0
4RQLZEpunqE,465,12,2,0,3,0
dm-k0CAxLz0,672,53,7,0,3,0
mSyG7B2CnCw,348,8,4,0,3,0
OA2OXd3zM1o,5831,421,108,12,4,0
NP5HGXU-m3w,333570,1,0,0,4,0
m1BoqmQXXyg,787,6,0,0,3,0
WCGk-KFsjLM,4570,10,1,3,3,0
y55DtJXVWTU,416,8,0,0,3,0
MuOGDirnXOA,472,12,0,1,3,0
u6UV50dAW94,1034,15,2,1,4,0
7s535ckA4CI,761,124,2,3,3,0
eOVE8nmWrzQ,1181,16,1,4,3,0
jNDmELPr8yc,420,5,0,2,3,0
-QhW4PTyUII,376896,13923,583,641,1344,0
VNRJuYdMbfA,70789,1874,67,212,1103,0
XINZSpQCA6Q,5952181,8023,377,2096,1537,0
5dhv5b4XeY8,142992,585,13,295,884,0
YbJeJ98BCHM,7163,73,2,0,143,0
tq9iZxeFyRQ,91399,1,0,0,665,0
EucbW-45Py8,78930,190,6,77,319,0
3LH4c66DhGg,26270,1066,72,38,390,0
Ts8y5NguNk0,66917,137,27,34,437,0
U4oq1Uo3WVQ,452,51,4,0,1,0
EffnimItILQ,54840,2,0,0,2,0
Ng4kPbEseYE,1101,2,0,0,1,0
M973wSs6hIs,1343,54,0,1,2,0
d9N9dIkC97M,4780,4,0,1,233,0
ZP5J0QQPdpc,76592,2,1,1,398,0
1JsNT0-3IMg,1527,17,0,0,1,0
7lNpnP0yeMc,63854,225,15,70,375,0
vZjF-dV0go0,1320,95,9,2,2,0
9VbUCme9MWM,1985,26,2,0,2,0
iIv66cKbwZo,386,12,0,0,3,0
zUqLace6B-8,104214,298,23,134,355,0
1IO6p8NI07k,1842,41,12,6,3,0
O8LQFjL4DRQ,680,6,0,0,3,0
GXc-0jqq9F8,288716,0,0,0,771,0
BtdSLA8tYx0,737,5,0,0,3,0
HZ6xr70utXg,99104,3,0,0,816,0
G54TujrJAaY,299,16,5,2,2,0
FW_wcWgoZgc,836,15,1,0,3,0
ZydagkviveQ,2029,36,6,7,3,0
T-Ig9kczL08,1140,7,1,1,2,0
A1b5qPMYU6M,588,36,6,1,2,0
CUZXfBP81A4,184,10,3,1,2,0
rzugAcO9jjk,356,43,4,1,3,0
QHVgqCZa0lY,1619,14,0,3,3,0
q0FQqg6bqZ4,52,14,15,0,2,0
arhIctF_uMk,264,15,0,0,3,0
ZsojPcam2J4,180,21,2,1,2,0
2zEi76RC0NY,142,5,1,0,2,0
v0WSAipz44o,272,19,0,0,3,0
LO13aO1gF7Q,126,7,0,0,2,0
QLM5FcV2xLA,210,27,23,0,2,0
qthQcQRCclA,155,11,0,1,2,0
U4Wc24ghzD8,376,15,4,0,3,0
lly6sBJspTw,276,27,1,0,2,0
PONWZl0RTfw,884236,106657,3289,1168,9,0
ldP7mpZ-22I,143211,2347,207,151,9,0
NbeAKmiGCVM,52014,1975,86,16,3,0
eRfIBfFEjPM,1634158,53324,3366,826,9,0
3Y5h0h8TLcw,183095,4716,691,66,8,0
blFokMcVrRo,335010,35687,1525,206,8,0
YLN7Q3FoJxI,1098724,74385,2298,539,8,0
ZkJjqGLoK10,592761,9564,3088,795,9,0
Z4IV6IO56P4,328824,4735,568,220,8,0
nOMIwsupy9k,5632419,204013,15442,4001,8,0
ObLMZWa2IXA,2275472,24876,1617,966,8,0
RrzJJNw3OdA,1055989,72725,7562,1337,9,0
DHxA6ujjNV0,885494,92217,2382,176,8,0
R1crrmChFJs,4477503,43759,1516,589,9,0
O2HpAdaE7R4,838373,27660,2012,551,8,0
Y3_JsjG2RS4,329527,3429,149,180,9,0
VZdrI_X089A,344757,8682,0,440,9,0
5-eq40lAlUQ,1643694,16940,125,864,9,0
aqxScnF20qo,83551,206,42,25,138,0
PjavJrKQRgc,529613,2255,153,170,2171,0
A2GSFaRPGYU,729762,2788,150,167,624,0
w-9hEEOTkGA,2104848,3736,144,319,1299,0
RiJ7jR0CSUc,3142892,4450,242,397,3136,0
Y6tme6jN5W0,2016723,24811,848,2702,9,0
ow-XPjneNsQ,528146,7613,371,88,9,0
Dfvyw6xWrAM,225313,432,47,20,8,0
6jDSqsyvKH8,2240709,4455,262,339,3105,0
rGu7z7Rdi24,46426,156,11,15,1350,0
Rl-2ssEQRUg,3157386,3963,108,551,2459,0
u7W0kcLJQlQ,3058216,5202,310,803,1526,0
bzDizn_nvJA,40804,5068,115,18,5,0
j-8HQHxxbVk,536397,1815,196,136,482,0
DzcUkg6oFlw,638005,1125,47,97,2971,0
8tXHKShuoJM,634234,1824,111,323,9,0
uE4mWa-NMj0,803886,38069,4290,481,8,0
xIpL0KXiIEM,10033645,47227,0,10298,565,0
35byHUlpJ6g,12771,220,22,4,3,0
bzFpfJw4MjE,3868,25,0,1,319,0
iE3PISf_aIE,6993250,7384,451,1614,2083,0
IXBYwQaYL5o,23725,748,42,14,5,0
iZ8hJNYP8TY,1604067,8564,0,2969,8,0
CF3p-JbZXpw,73827,373,47,51,413,0
qtk3TO4XmVU,8827,178,10,3,147,0
-uoHdM7V1XM,9216,320,52,4,3,0
iNxzYQRUrIQ,4387,34,5,0,3,0
kCnrN31AVgk,4858,152,9,1,2,0
7Duy8q3LXqU,63958,162,3,41,329,0
KP-kRIOcQTo,23398,318,15,19,3,0
N9cEhPbFHRk,13427,3501,294,39,3,0
mAQFv9uLgXg,3378,211,23,1,3,0
UQDK-4-vvVM,6357,79,7,5,2,0
yFLs6qBk3wk,2755,94,9,1,2,0
xAPZrup077c,105369,335,40,174,409,0
qgKfbsTP8VY,3153,0,10,0,2,0
Br5MJxcgN0g,435,53,3,0,2,0
XuoEjm5KoOk,418325,958,70,433,339,0
dSBYNyzPwx8,1881,52,3,6,3,0
_PXLIF6Hsjs,90723,2,0,0,294,0
CoaRlwXe9gk,217599,432,36,169,342,0
BMXZGM_7mCA,3495922,0,0,0,40,0
7uuOIT6VD4Y,2449,28,18,9,3,0
FqlD_iBBBvQ,54013,189,10,30,412,0
_COrHkJpiFE,6215,32,11,3,2,0
vYCG3a6Zzr4,106443,389,64,149,382,0
qooW89kGiRc,640,15,0,0,2,0
kCPwbj0fn2g,825,92,2,2,1,0
bbCPb6Tgvms,489,24,1,0,2,0
tSnDOeOFrV4,82385,0,0,0,351,0
o31NCyOR7jw,971,0,2,0,2,0
jqMxHqVUW8A,593,3,0,0,2,0
LewN6FqIm0w,833,6,0,0,2,0
c0UsQXzjNz0,897,54,20,1,1,0
Tk6y0Vap_Z4,1391,0,1,0,2,0
JZRgJ1YQ_ts,528,72,0,2,2,0
eoPeH9SLLz8,510,5,0,0,2,0
36hbHBkTim4,1301,28,0,2,2,0
o0HLbXUIcuY,429,127,46,0,1,0
hBSe2P0zpj8,424,3,0,0,1,0
R-7tyhqioA4,322,115,49,0,1,0
JArTXqLlibo,243,4,0,0,2,0
bkO4Zpa0VE4,447,10,11,0,1,0
q_4Mssv4Xd8,896,197,128,7,2,0
k3cwcqAovLc,377,62,11,2,2,0
gdQxqxpKsDI,458,40,14,4,1,0
sdo8VSt22_4,357,47,4,0,2,0
KfiZbTePrsQ,379,20,2,0,2,0
6aNdLuMJRM4,262,88,141,1,2,0
lObUZAoGKMk,112,13,3,0,1,0
U8YzNqK25mE,3028,10,0,5,3,0
gUJcCnbABP8,187,5,1,0,1,0
6IHA25TCXCY,218,15,3,0,2,0
hCsroVnD1K8,188,9,1,0,1,0
YeKzwqcUFtg,262,2,0,1,2,0
fXLbl0XMfGM,271,6,0,0,2,0
W5Zug-8M3QM,177,5,0,0,2,0
tpX-H2Z49tk,141,51,16,0,1,0
Ji5OAFnFP-c,142,8,1,1,2,0
sdKcKZ3HVas,136,6,1,0,2,0
t45hGkXyCso,505,0,0,0,2,0
Kyc_PD05LuU,279,13,2,0,1,0
09twOG5hRA8,564,2,0,1,1,0
eiP-6EKMxqI,181,14,1,0,2,0
-ALCfsn5w_c,115,2,0,1,2,0
G3mCivHB3iY,20687,311,21,6,701,0
tBIG_JyljdA,1597030,74721,3749,2078,8,0
GnlAOYA040s,110236,8792,93,197,1167,0
utVJOFt8yJQ,253710,5416,124,125,9,0
Eui-TpNJGII,40779,616,41,22,177,0
DAu7bDtuVUI,1082732,38849,2573,686,9,0
h-ud4xZkFNc,280117,3383,2323,512,9,0
GaYTDXUQVVk,88729,5311,186,28,9,0
csnJw1UlKEw,637070,15973,174,209,9,0
XNEmfk589uI,38466,707,45,43,6,0
Bny48LMSwgE,7298,365,0,2,209,0
mtC7bN1Vs4U,3632952,37460,6022,352,8,0
X6AJo0yxUh0,21505,518,78,30,5,0
1dkFocmTbik,7488357,66682,2053,8042,8,0
PKBPhvzSM64,126409,4154,458,59,5,0
pYkPDuQauhg,6689,132,3,8,269,0
wveBiWGajOo,3272,32,5,1,2,0
ezczefnUFNw,3656,52,5,2,2,0
NjC2XXnhUuE,1468,38,2,0,2,0
3svprHpPc6o,33572,305,17,6,392,0
rvsgNIJMJP4,2486,60,5,2,2,0
b3i9GrL-Tmw,39842,1316,69,17,192,0
fCsznJHe52w,840,0,0,0,2,0
Ilp0J7zK3KE,6217,135,6,9,3,0
_nwP3yIAnDE,5574,12,0,1,3,0
RFGckSniR2k,1514,0,3,0,2,0
jC1p8R1LUew,1827,21,4,1,3,0
eq5MygVLX0g,2142,16,0,1,3,0
ByiPgYlxC_w,83317,2106,66,162,1048,0
R_nDDhg7Tac,1196429,33289,2904,432,8,0
CA2IMMcE14A,574771,38077,1938,212,8,0
IBb-RLl4VG4,603515,22555,3359,500,9,0
LNkpLhYC2RY,936982,31838,1835,756,8,0
NNivyq9gezI,370792,11309,591,113,9,0
nfWtTIZFfZM,216519,9551,879,125,8,0
dnTXKCRoEdg,14504,561,35,21,4,0
85buw7Y-tRU,11821,196,17,5,5,0
